TIMESTAMP,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION
2020-08-28 10:56:00.000,3,5,60.184,24.978,60.188,24.956,28,31,45,16.1,2.39245,0
2020-08-28 10:58:00.000,5,1,60.16,24.912,60.166,24.931,37,42,45,16.1,2.39245,0
2020-08-28 11:00:00.000,20,2,60.173,24.918,60.173,24.929,20,40,0,16.7,2.1575,0
2020-08-28 11:07:00.000,-12,2,60.178,24.959,60.158,24.934,42,30,0,16.7,2.1575,0
2020-08-28 11:10:00.000,-22,6,60.158,24.932,60.162,24.929,35,13,0,16.7,2.1575,0
2020-08-28 11:13:00.000,-11,1,60.168,24.95,60.167,24.938,31,20,0,16.7,2.1575,0
2020-08-28 11:16:00.000,8,4,60.184,24.961,60.182,24.953,29,37,0,16.7,2.1575,0
2020-08-28 11:17:00.000,-13,1,60.158,24.92,60.163,24.912,26,13,0,16.7,2.1575,0
2020-08-28 11:21:00.000,-6,8,60.183,24.949,60.178,24.949,30,24,0,16.7,2.1575,0
2020-08-28 11:30:00.000,8,4,60.175,24.956,60.178,24.949,32,40,0,16.7,2.1575,0
2020-08-28 11:42:00.000,6,4,60.199,24.952,60.183,24.951,24,30,0,16.7,2.1575,0
2020-08-28 11:43:00.000,-3,6,60.18,24.978,60.18,24.95,29,26,0,16.7,2.1575,0
2020-08-28 11:48:00.000,-8,1,60.183,24.953,60.185,24.953,19,11,0,16.7,2.1575,0
2020-08-28 11:49:00.000,-1,1,60.19,24.94,60.198,24.931,39,38,0,16.7,2.1575,0
2020-08-28 11:51:00.000,2,2,60.167,24.925,60.169,24.927,24,26,0,16.7,2.1575,0
2020-08-28 11:54:00.000,-3,1,60.19,24.941,60.195,24.951,26,23,0,16.7,2.1575,0
2020-08-28 11:55:00.000,-6,4,60.168,24.925,60.169,24.941,34,28,0,16.7,2.1575,0
2020-08-28 12:00:00.000,1,1,60.188,24.92,60.182,24.926,30,31,25,17.2,1.77183,0
2020-08-28 12:07:00.000,-17,1,60.165,24.929,60.169,24.933,32,15,25,17.2,1.77183,0
2020-08-28 12:07:00.000,-9,2,60.17,24.926,60.169,24.933,28,19,25,17.2,1.77183,0
2020-08-28 12:12:00.000,16,1,60.191,24.966,60.188,24.96,22,38,25,17.2,1.77183,0
2020-08-28 12:16:00.000,-8,3,60.175,24.958,60.168,24.939,32,24,25,17.2,1.77183,0
2020-08-28 12:17:00.000,-6,4,60.157,24.916,60.163,24.927,31,25,25,17.2,1.77183,0
2020-08-28 12:17:00.000,-1,5,60.157,24.915,60.167,24.931,34,33,25,17.2,1.77183,0
2020-08-28 12:23:00.000,2,1,60.191,24.91,60.169,24.941,44,46,25,17.2,1.77183,0
2020-08-28 12:24:00.000,9,1,60.164,24.939,60.156,24.921,28,37,25,17.2,1.77183,0
2020-08-28 12:26:00.000,10,2,60.175,24.918,60.169,24.945,39,49,25,17.2,1.77183,0
2020-08-28 12:27:00.000,3,3,60.159,24.917,60.165,24.936,33,36,25,17.2,1.77183,0
2020-08-28 12:28:00.000,2,5,60.187,24.952,60.163,24.941,38,40,25,17.2,1.77183,0
2020-08-28 12:37:00.000,21,3,60.186,24.959,60.195,24.957,28,49,25,17.2,1.77183,0
2020-08-28 12:38:00.000,3,1,60.194,24.925,60.194,24.956,32,35,25,17.2,1.77183,0
2020-08-28 12:40:00.000,-5,4,60.188,24.944,60.185,24.961,38,33,25,17.2,1.77183,0
2020-08-28 12:45:00.000,4,4,60.159,24.951,60.171,24.947,30,34,25,17.2,1.77183,0
2020-08-28 12:48:00.000,5,3,60.183,24.954,60.169,24.938,34,39,25,17.2,1.77183,0
2020-08-28 12:52:00.000,10,5,60.193,24.939,60.184,24.916,34,44,25,17.2,1.77183,0
2020-08-28 12:54:00.000,-11,1,60.185,24.964,60.169,24.944,47,36,25,17.2,1.77183,0
2020-08-28 13:02:00.000,10,7,60.164,24.942,60.168,24.939,27,37,0,17.2,1.6233,0
2020-08-28 13:05:00.000,16,3,60.175,24.925,60.168,24.93,30,46,0,17.2,1.6233,0
2020-08-28 13:06:00.000,11,4,60.194,24.937,60.169,24.93,43,54,0,17.2,1.6233,0
2020-08-28 13:07:00.000,7,1,60.199,24.97,60.195,24.956,23,30,0,17.2,1.6233,0
2020-08-28 13:10:00.000,0,1,60.179,24.954,60.187,24.964,28,28,0,17.2,1.6233,0
2020-08-28 13:11:00.000,-1,3,60.186,24.947,60.185,24.953,18,17,0,17.2,1.6233,0
2020-08-28 13:12:00.000,6,4,60.161,24.935,60.168,24.93,28,34,0,17.2,1.6233,0
2020-08-28 13:13:00.000,10,5,60.166,24.926,60.165,24.929,25,35,0,17.2,1.6233,0
2020-08-28 13:16:00.000,-19,2,60.172,24.956,60.169,24.941,42,23,0,17.2,1.6233,0
2020-08-28 13:19:00.000,19,3,60.187,24.965,60.187,24.955,24,43,0,17.2,1.6233,0
2020-08-28 13:21:00.000,-8,2,60.156,24.947,60.162,24.929,34,26,0,17.2,1.6233,0
2020-08-28 13:23:00.000,11,3,60.159,24.921,60.168,24.928,30,41,0,17.2,1.6233,0
2020-08-28 13:23:00.000,11,3,60.155,24.951,60.168,24.952,38,49,0,17.2,1.6233,0
2020-08-28 13:23:00.000,-7,1,60.187,24.918,60.184,24.92,28,21,0,17.2,1.6233,0
2020-08-28 13:24:00.000,-2,1,60.157,24.916,60.169,24.944,49,47,0,17.2,1.6233,0
2020-08-28 13:25:00.000,-13,3,60.196,24.966,60.197,24.951,27,14,0,17.2,1.6233,0
2020-08-28 13:34:00.000,14,1,60.19,24.967,60.187,24.966,22,36,0,17.2,1.6233,0
2020-08-28 13:36:00.000,17,4,60.167,24.966,60.167,24.938,34,51,0,17.2,1.6233,0
2020-08-28 13:36:00.000,-5,4,60.16,24.953,60.171,24.947,44,39,0,17.2,1.6233,0
2020-08-28 13:38:00.000,-8,3,60.165,24.946,60.169,24.945,37,29,0,17.2,1.6233,0
2020-08-28 13:39:00.000,-3,1,60.162,24.938,60.188,24.956,46,43,0,17.2,1.6233,0
2020-08-28 13:41:00.000,3,3,60.188,24.92,60.18,24.927,29,32,0,17.2,1.6233,0
2020-08-28 13:47:00.000,1,4,60.16,24.931,60.168,24.952,47,48,0,17.2,1.6233,0
2020-08-28 13:49:00.000,6,4,60.18,24.961,60.185,24.979,37,43,0,17.2,1.6233,0
2020-08-28 13:50:00.000,-12,7,60.194,24.965,60.185,24.979,40,28,0,17.2,1.6233,0
2020-08-28 13:51:00.000,-8,4,60.185,24.92,60.168,24.938,42,34,0,17.2,1.6233,0
2020-08-28 13:52:00.000,5,2,60.158,24.919,60.168,24.938,33,38,0,17.2,1.6233,0
2020-08-28 13:53:00.000,-6,4,60.165,24.923,60.163,24.941,38,32,0,17.2,1.6233,0
2020-08-28 13:55:00.000,-2,1,60.173,24.919,60.168,24.933,33,31,0,17.2,1.6233,0
2020-08-28 13:57:00.000,-10,1,60.172,24.918,60.181,24.926,37,27,0,17.2,1.6233,0
2020-08-28 14:00:00.000,-11,1,60.188,24.958,60.191,24.944,32,21,0,17.2,2.23904,0
2020-08-28 14:01:00.000,-22,1,60.183,24.959,60.185,24.983,49,27,0,17.2,2.23904,0
2020-08-28 14:01:00.000,-9,1,60.162,24.929,60.16,24.946,29,20,0,17.2,2.23904,0
2020-08-28 14:03:00.000,-12,6,60.163,24.94,60.163,24.934,47,35,0,17.2,2.23904,0
2020-08-28 14:07:00.000,-9,1,60.193,24.94,60.195,24.963,29,20,0,17.2,2.23904,0
2020-08-28 14:08:00.000,4,1,60.188,24.947,60.183,24.958,41,45,0,17.2,2.23904,0
2020-08-28 14:08:00.000,19,4,60.187,24.967,60.183,24.948,35,54,0,17.2,2.23904,0
2020-08-28 14:09:00.000,-19,1,60.18,24.927,60.17,24.928,40,21,0,17.2,2.23904,0
2020-08-28 14:12:00.000,13,3,60.179,24.926,60.163,24.916,40,53,0,17.2,2.23904,0
2020-08-28 14:15:00.000,8,8,60.159,24.937,60.167,24.94,44,52,0,17.2,2.23904,0
2020-08-28 14:17:00.000,-5,3,60.187,24.957,60.194,24.956,28,23,0,17.2,2.23904,0
2020-08-28 14:19:00.000,-10,3,60.156,24.912,60.162,24.914,32,22,0,17.2,2.23904,0
2020-08-28 14:21:00.000,-14,4,60.195,24.938,60.185,24.952,40,26,0,17.2,2.23904,0
2020-08-28 14:21:00.000,-4,4,60.188,24.98,60.169,24.945,50,46,0,17.2,2.23904,0
2020-08-28 14:22:00.000,-8,1,60.187,24.952,60.183,24.958,39,31,0,17.2,2.23904,0
2020-08-28 14:25:00.000,0,2,60.168,24.945,60.169,24.941,48,48,0,17.2,2.23904,0
2020-08-28 14:26:00.000,-6,1,60.185,24.922,60.199,24.929,35,29,0,17.2,2.23904,0
2020-08-28 14:26:00.000,-2,7,60.163,24.941,60.168,24.93,43,41,0,17.2,2.23904,0
2020-08-28 14:31:00.000,-6,6,60.154,24.943,60.162,24.94,37,31,0,17.2,2.23904,0
2020-08-28 14:32:00.000,-11,4,60.181,24.924,60.189,24.917,37,26,0,17.2,2.23904,0
2020-08-28 14:32:00.000,2,4,60.165,24.927,60.169,24.933,38,40,0,17.2,2.23904,0
2020-08-28 14:34:00.000,6,6,60.187,24.918,60.198,24.93,33,39,0,17.2,2.23904,0
2020-08-28 14:35:00.000,9,1,60.184,24.944,60.187,24.977,42,51,0,17.2,2.23904,0
2020-08-28 14:35:00.000,3,5,60.172,24.954,60.168,24.935,49,52,0,17.2,2.23904,0
2020-08-28 14:36:00.000,-7,4,60.171,24.928,60.175,24.924,32,25,0,17.2,2.23904,0
2020-08-28 14:36:00.000,3,1,60.194,24.943,60.194,24.95,33,36,0,17.2,2.23904,0
2020-08-28 14:37:00.000,-2,1,60.16,24.939,60.162,24.94,34,32,0,17.2,2.23904,0
2020-08-28 14:40:00.000,2,4,60.167,24.975,60.178,24.949,44,46,0,17.2,2.23904,0
2020-08-28 14:41:00.000,-2,2,60.182,24.958,60.181,24.95,27,25,0,17.2,2.23904,0
2020-08-28 14:43:00.000,1,2,60.178,24.921,60.183,24.919,29,30,0,17.2,2.23904,0
2020-08-28 14:43:00.000,-2,5,60.192,24.942,60.196,24.951,28,26,0,17.2,2.23904,0
2020-08-28 14:45:00.000,-6,4,60.178,24.929,60.18,24.95,38,32,0,17.2,2.23904,0
2020-08-28 14:48:00.000,-5,1,60.19,24.97,60.188,24.964,34,29,0,17.2,2.23904,0
2020-08-28 14:52:00.000,5,10,60.187,24.956,60.186,24.978,42,47,0,17.2,2.23904,0
2020-08-28 14:52:00.000,5,7,60.193,24.925,60.195,24.951,38,43,0,17.2,2.23904,0
2020-08-28 14:59:00.000,-9,10,60.183,24.954,60.183,24.958,47,38,0,17.2,2.23904,0
2020-08-28 15:00:00.000,10,1,60.184,24.955,60.183,24.919,35,45,0,17.2,2.63388,0
2020-08-28 15:03:00.000,-4,3,60.19,24.969,60.186,24.978,35,31,0,17.2,2.63388,0
2020-08-28 15:08:00.000,-10,4,60.165,24.966,60.159,24.942,44,34,0,17.2,2.63388,0
2020-08-28 15:08:00.000,-5,1,60.178,24.953,60.171,24.947,40,35,0,17.2,2.63388,0
2020-08-28 15:09:00.000,5,1,60.167,24.947,60.167,24.931,41,46,0,17.2,2.63388,0
2020-08-28 15:10:00.000,-5,1,60.173,24.959,60.162,24.94,51,46,0,17.2,2.63388,0
2020-08-28 15:12:00.000,-8,3,60.164,24.929,60.171,24.947,43,35,0,17.2,2.63388,0
2020-08-28 15:13:00.000,-5,2,60.172,24.928,60.168,24.93,30,25,0,17.2,2.63388,0
2020-08-28 15:14:00.000,1,2,60.174,24.926,60.167,24.938,52,53,0,17.2,2.63388,0
2020-08-28 15:17:00.000,-1,3,60.173,24.92,60.167,24.924,34,33,0,17.2,2.63388,0
2020-08-28 15:17:00.000,-6,1,60.158,24.946,60.179,24.95,48,42,0,17.2,2.63388,0
2020-08-28 15:22:00.000,-2,6,60.159,24.942,60.165,24.935,37,35,0,17.2,2.63388,0
2020-08-28 15:23:00.000,5,5,60.161,24.912,60.167,24.931,43,48,0,17.2,2.63388,0
2020-08-28 15:25:00.000,-7,1,60.166,24.924,60.168,24.931,34,27,0,17.2,2.63388,0
2020-08-28 15:25:00.000,7,3,60.184,24.952,60.169,24.929,42,49,0,17.2,2.63388,0
2020-08-28 15:26:00.000,-1,2,60.183,24.952,60.185,24.941,28,27,0,17.2,2.63388,0
2020-08-28 15:30:00.000,-2,4,60.185,24.946,60.198,24.934,33,31,0,17.2,2.63388,0
2020-08-28 15:31:00.000,16,3,60.154,24.911,60.157,24.911,30,46,0,17.2,2.63388,0
2020-08-28 15:37:00.000,7,1,60.16,24.939,60.163,24.941,28,35,0,17.2,2.63388,0
2020-08-28 15:41:00.000,8,7,60.196,24.963,60.185,24.979,34,42,0,17.2,2.63388,0
2020-08-28 15:41:00.000,-4,1,60.189,24.957,60.195,24.956,27,23,0,17.2,2.63388,0
2020-08-28 15:43:00.000,6,3,60.162,24.926,60.169,24.945,38,44,0,17.2,2.63388,0
2020-08-28 15:43:00.000,-2,4,60.183,24.944,60.178,24.949,30,28,0,17.2,2.63388,0
2020-08-28 15:44:00.000,7,4,60.189,24.964,60.168,24.935,44,51,0,17.2,2.63388,0
2020-08-28 15:44:00.000,6,1,60.157,24.947,60.163,24.94,32,38,0,17.2,2.63388,0
2020-08-28 15:47:00.000,-14,1,60.161,24.948,60.169,24.932,39,25,0,17.2,2.63388,0
2020-08-28 15:48:00.000,-10,5,60.195,24.926,60.19,24.911,41,31,0,17.2,2.63388,0
2020-08-28 15:49:00.000,-8,4,60.174,24.959,60.171,24.947,41,33,0,17.2,2.63388,0
2020-08-28 15:52:00.000,-6,1,60.188,24.952,60.197,24.951,29,23,0,17.2,2.63388,0
2020-08-28 15:58:00.000,11,1,60.161,24.936,60.165,24.944,32,43,0,17.2,2.63388,0
2020-08-28 16:00:00.000,-9,1,60.162,24.927,60.188,24.953,45,36,0,16.7,2.21175,0
2020-08-28 16:01:00.000,-2,1,60.189,24.915,60.169,24.93,53,51,0,16.7,2.21175,0
2020-08-28 16:04:00.000,7,4,60.18,24.976,60.185,24.979,42,49,0,16.7,2.21175,0
2020-08-28 16:06:00.000,-15,6,60.185,24.956,60.178,24.949,33,18,0,16.7,2.21175,0
2020-08-28 16:07:00.000,21,1,60.192,24.943,60.188,24.954,28,49,0,16.7,2.21175,0
2020-08-28 16:07:00.000,-10,5,60.163,24.942,60.167,24.94,42,32,0,16.7,2.21175,0
2020-08-28 16:08:00.000,3,1,60.195,24.961,60.194,24.95,28,31,0,16.7,2.21175,0
2020-08-28 16:10:00.000,-9,5,60.159,24.941,60.167,24.94,45,36,0,16.7,2.21175,0
2020-08-28 16:13:00.000,13,5,60.197,24.944,60.19,24.956,33,46,0,16.7,2.21175,0
2020-08-28 16:16:00.000,1,1,60.173,24.927,60.169,24.933,47,48,0,16.7,2.21175,0
2020-08-28 16:16:00.000,2,1,60.158,24.934,60.169,24.944,43,45,0,16.7,2.21175,0
2020-08-28 16:16:00.000,4,5,60.187,24.944,60.191,24.945,26,30,0,16.7,2.21175,0
2020-08-28 16:18:00.000,1,4,60.168,24.93,60.169,24.944,51,52,0,16.7,2.21175,0
2020-08-28 16:19:00.000,-2,2,60.169,24.92,60.167,24.931,40,38,0,16.7,2.21175,0
2020-08-28 16:22:00.000,7,6,60.168,24.924,60.168,24.93,28,35,0,16.7,2.21175,0
2020-08-28 16:22:00.000,0,1,60.157,24.959,60.157,24.946,41,41,0,16.7,2.21175,0
2020-08-28 16:29:00.000,3,4,60.188,24.963,60.195,24.956,25,28,0,16.7,2.21175,0
2020-08-28 16:29:00.000,-10,3,60.185,24.92,60.181,24.925,31,21,0,16.7,2.21175,0
2020-08-28 16:29:00.000,10,1,60.186,24.915,60.181,24.925,37,47,0,16.7,2.21175,0
2020-08-28 16:34:00.000,10,3,60.19,24.955,60.185,24.979,42,52,0,16.7,2.21175,0
2020-08-28 16:34:00.000,-19,4,60.167,24.93,60.167,24.931,45,26,0,16.7,2.21175,0
2020-08-28 16:36:00.000,-17,1,60.166,24.927,60.167,24.938,51,34,0,16.7,2.21175,0
2020-08-28 16:37:00.000,-6,3,60.168,24.961,60.168,24.928,46,40,0,16.7,2.21175,0
2020-08-28 16:37:00.000,0,3,60.196,24.957,60.185,24.952,33,33,0,16.7,2.21175,0
2020-08-28 16:38:00.000,14,6,60.181,24.955,60.178,24.949,29,43,0,16.7,2.21175,0
2020-08-28 16:39:00.000,-20,9,60.174,24.918,60.168,24.93,49,29,0,16.7,2.21175,0
2020-08-28 16:40:00.000,-4,5,60.158,24.921,60.169,24.93,47,43,0,16.7,2.21175,0
2020-08-28 16:49:00.000,-4,4,60.172,24.959,60.167,24.938,48,44,0,16.7,2.21175,0
2020-08-28 16:51:00.000,14,3,60.188,24.977,60.185,24.979,33,47,0,16.7,2.21175,0
2020-08-28 16:52:00.000,-11,1,60.164,24.933,60.165,24.929,27,16,0,16.7,2.21175,0
2020-08-28 16:52:00.000,-2,2,60.187,24.96,60.167,24.938,41,39,0,16.7,2.21175,0
2020-08-28 16:53:00.000,4,3,60.193,24.973,60.167,24.938,47,51,0,16.7,2.21175,0
2020-08-28 16:56:00.000,-4,1,60.184,24.947,60.188,24.953,32,28,0,16.7,2.21175,0
2020-08-28 16:57:00.000,9,6,60.188,24.959,60.165,24.933,41,50,0,16.7,2.21175,0
2020-08-28 16:57:00.000,17,3,60.186,24.963,60.185,24.979,34,51,0,16.7,2.21175,0
2020-08-28 16:58:00.000,13,6,60.18,24.956,60.181,24.95,29,42,0,16.7,2.21175,0
2020-08-28 16:58:00.000,0,1,60.175,24.923,60.169,24.944,47,47,0,16.7,2.21175,0
2020-08-28 17:00:00.000,-1,4,60.164,24.928,60.16,24.94,32,31,45,16.1,2.09872,0
2020-08-28 17:03:00.000,-14,1,60.187,24.953,60.186,24.947,35,21,45,16.1,2.09872,0
2020-08-28 17:07:00.000,12,4,60.181,24.955,60.169,24.941,44,56,45,16.1,2.09872,0
2020-08-28 17:08:00.000,-10,2,60.19,24.953,60.188,24.957,42,32,45,16.1,2.09872,0
2020-08-28 17:09:00.000,1,4,60.181,24.977,60.169,24.929,39,40,45,16.1,2.09872,0
2020-08-28 17:09:00.000,-3,1,60.196,24.963,60.195,24.957,30,27,45,16.1,2.09872,0
2020-08-28 17:11:00.000,3,1,60.186,24.948,60.195,24.951,34,37,45,16.1,2.09872,0
2020-08-28 17:15:00.000,0,4,60.156,24.916,60.169,24.941,44,44,45,16.1,2.09872,0
2020-08-28 17:19:00.000,6,6,60.157,24.939,60.164,24.944,36,42,45,16.1,2.09872,0
2020-08-28 17:19:00.000,-5,2,60.156,24.918,60.163,24.94,40,35,45,16.1,2.09872,0
2020-08-28 17:19:00.000,5,5,60.165,24.932,60.166,24.931,31,36,45,16.1,2.09872,0
2020-08-28 17:21:00.000,1,1,60.16,24.936,60.152,24.91,34,35,45,16.1,2.09872,0
2020-08-28 17:22:00.000,-3,3,60.165,24.941,60.163,24.94,30,27,45,16.1,2.09872,0
2020-08-28 17:26:00.000,5,2,60.176,24.928,60.168,24.93,34,39,45,16.1,2.09872,0
2020-08-28 17:29:00.000,-6,1,60.179,24.95,60.188,24.964,36,30,45,16.1,2.09872,0
2020-08-28 17:30:00.000,-5,7,60.163,24.926,60.165,24.929,28,23,45,16.1,2.09872,0
2020-08-28 17:35:00.000,-2,5,60.173,24.926,60.168,24.93,23,21,45,16.1,2.09872,0
2020-08-28 17:35:00.000,-1,3,60.18,24.915,60.181,24.925,32,31,45,16.1,2.09872,0
2020-08-28 17:36:00.000,3,5,60.163,24.926,60.168,24.93,35,38,45,16.1,2.09872,0
2020-08-28 17:37:00.000,18,1,60.159,24.947,60.167,24.94,33,51,45,16.1,2.09872,0
2020-08-28 17:40:00.000,22,1,60.192,24.964,60.188,24.957,25,47,45,16.1,2.09872,0
2020-08-28 17:42:00.000,3,1,60.18,24.925,60.169,24.93,32,35,45,16.1,2.09872,0
2020-08-28 17:42:00.000,2,5,60.167,24.934,60.166,24.929,29,31,45,16.1,2.09872,0
2020-08-28 17:44:00.000,-3,1,60.158,24.916,60.16,24.881,33,30,45,16.1,2.09872,0
2020-08-28 17:44:00.000,4,6,60.164,24.932,60.181,24.926,36,40,45,16.1,2.09872,0
2020-08-28 17:45:00.000,-2,1,60.164,24.934,60.159,24.946,30,28,45,16.1,2.09872,0
2020-08-28 17:45:00.000,-5,1,60.183,24.945,60.185,24.952,26,21,45,16.1,2.09872,0
2020-08-28 17:46:00.000,-5,1,60.164,24.924,60.166,24.934,34,29,45,16.1,2.09872,0
2020-08-28 17:48:00.000,12,1,60.16,24.937,60.175,24.924,29,41,45,16.1,2.09872,0
2020-08-28 17:48:00.000,25,1,60.174,24.926,60.167,24.931,28,53,45,16.1,2.09872,0
2020-08-28 17:48:00.000,-3,8,60.171,24.925,60.166,24.947,42,39,45,16.1,2.09872,0
2020-08-28 17:50:00.000,2,4,60.183,24.962,60.167,24.935,39,41,45,16.1,2.09872,0
2020-08-28 17:50:00.000,-11,5,60.187,24.956,60.163,24.941,43,32,45,16.1,2.09872,0
2020-08-28 17:51:00.000,-3,1,60.159,24.921,60.165,24.935,34,31,45,16.1,2.09872,0
2020-08-28 17:54:00.000,-6,1,60.184,24.946,60.195,24.957,31,25,45,16.1,2.09872,0
2020-08-28 17:54:00.000,7,1,60.162,24.924,60.19,24.944,30,37,45,16.1,2.09872,0
2020-08-28 17:56:00.000,-4,3,60.158,24.946,60.163,24.94,31,27,45,16.1,2.09872,0
2020-08-28 17:58:00.000,-2,6,60.182,24.976,60.164,24.94,41,39,45,16.1,2.09872,0
2020-08-28 18:00:00.000,-4,5,60.162,24.947,60.17,24.928,33,29,0,15,1.89757,0
2020-08-28 18:02:00.000,7,5,60.167,24.935,60.167,24.932,34,41,0,15,1.89757,0
2020-08-28 18:04:00.000,-11,6,60.195,24.965,60.19,24.956,32,21,0,15,1.89757,0
2020-08-28 18:08:00.000,-6,1,60.187,24.959,60.183,24.948,30,24,0,15,1.89757,0
2020-08-28 18:10:00.000,8,3,60.169,24.927,60.17,24.945,38,46,0,15,1.89757,0
2020-08-28 18:13:00.000,-9,3,60.175,24.955,60.167,24.94,36,27,0,15,1.89757,0
2020-08-28 18:13:00.000,6,3,60.163,24.93,60.169,24.933,29,35,0,15,1.89757,0
2020-08-28 18:13:00.000,3,3,60.158,24.934,60.165,24.934,37,40,0,15,1.89757,0
2020-08-28 18:13:00.000,-1,7,60.16,24.923,60.169,24.938,37,36,0,15,1.89757,0
2020-08-28 18:24:00.000,17,11,60.172,24.929,60.169,24.938,34,51,0,15,1.89757,0
2020-08-28 18:28:00.000,-7,1,60.179,24.924,60.174,24.928,29,22,0,15,1.89757,0
2020-08-28 18:28:00.000,-10,5,60.179,24.954,60.165,24.933,40,30,0,15,1.89757,0
2020-08-28 18:30:00.000,6,4,60.154,24.945,60.165,24.929,29,35,0,15,1.89757,0
2020-08-28 18:37:00.000,5,7,60.167,24.929,60.168,24.93,27,32,0,15,1.89757,0
2020-08-28 18:38:00.000,-5,3,60.156,24.933,60.16,24.94,25,20,0,15,1.89757,0
2020-08-28 18:38:00.000,1,5,60.2,24.969,60.187,24.962,29,30,0,15,1.89757,0
2020-08-28 18:39:00.000,-2,4,60.159,24.936,60.164,24.944,29,27,0,15,1.89757,0
2020-08-28 18:56:00.000,-2,4,60.183,24.961,60.178,24.949,30,28,0,15,1.89757,0
2020-08-28 19:02:00.000,1,1,60.162,24.921,60.162,24.94,28,29,25,14.4,1.84796,0
2020-08-28 19:02:00.000,2,4,60.189,24.951,60.187,24.962,20,22,25,14.4,1.84796,0
2020-08-28 19:03:00.000,14,10,60.197,24.962,60.19,24.956,31,45,25,14.4,1.84796,0
2020-08-28 19:04:00.000,-2,4,60.178,24.946,60.183,24.923,45,43,25,14.4,1.84796,0
2020-08-28 19:05:00.000,6,5,60.198,24.942,60.198,24.932,27,33,25,14.4,1.84796,0
2020-08-28 19:06:00.000,-2,1,60.172,24.957,60.167,24.938,31,29,25,14.4,1.84796,0
2020-08-28 19:11:00.000,-6,1,60.161,24.941,60.159,24.946,19,13,25,14.4,1.84796,0
2020-08-28 19:12:00.000,-10,3,60.188,24.946,60.178,24.949,31,21,25,14.4,1.84796,0
2020-08-28 19:14:00.000,-15,3,60.169,24.922,60.183,24.923,45,30,25,14.4,1.84796,0
2020-08-28 19:16:00.000,0,2,60.186,24.964,60.19,24.956,31,31,25,14.4,1.84796,0
2020-08-28 19:21:00.000,-2,1,60.167,24.926,60.162,24.94,26,24,25,14.4,1.84796,0
2020-08-28 19:23:00.000,-8,4,60.159,24.921,60.164,24.932,31,23,25,14.4,1.84796,0
2020-08-28 19:29:00.000,0,1,60.195,24.938,60.186,24.961,28,28,25,14.4,1.84796,0
2020-08-28 19:40:00.000,6,9,60.166,24.936,60.168,24.939,20,26,25,14.4,1.84796,0
2020-08-28 19:52:00.000,-5,1,60.161,24.93,60.163,24.94,23,18,25,14.4,1.84796,0
2020-08-28 19:53:00.000,-8,4,60.18,24.95,60.186,24.947,26,18,25,14.4,1.84796,0
2020-08-28 19:54:00.000,4,4,60.178,24.96,60.188,24.956,25,29,25,14.4,1.84796,0
2020-08-28 20:08:00.000,-2,2,60.168,24.929,60.168,24.93,23,21,0,12.8,1.74366,0
2020-08-28 20:21:00.000,-11,1,60.164,24.927,60.167,24.931,23,12,0,12.8,1.74366,0
2020-08-28 20:28:00.000,10,4,60.158,24.947,60.167,24.941,34,44,0,12.8,1.74366,0
2020-08-28 20:37:00.000,-14,5,60.169,24.923,60.168,24.93,25,11,0,12.8,1.74366,0
2020-08-28 20:42:00.000,6,5,60.194,24.94,60.194,24.958,37,43,0,12.8,1.74366,0
2020-08-28 21:13:00.000,-1,2,60.184,24.954,60.178,24.949,23,22,0,12.2,2.00164,0
2020-08-28 21:29:00.000,-8,1,60.162,24.936,60.164,24.932,24,16,0,12.2,2.00164,0
2020-08-28 21:51:00.000,-4,4,60.179,24.962,60.178,24.949,23,19,0,12.2,2.00164,0
2020-08-28 21:51:00.000,-5,4,60.163,24.938,60.168,24.93,24,19,0,12.2,2.00164,0
2020-08-29 05:51:00.000,-6,4,60.169,24.92,60.169,24.941,25,19,0,8.9,1.26394,0
2020-08-29 05:52:00.000,-3,5,60.171,24.956,60.164,24.937,27,24,0,8.9,1.26394,0
2020-08-29 06:38:00.000,-1,3,60.184,24.943,60.161,24.941,36,35,0,12.8,1.17805,0
2020-08-29 06:52:00.000,10,3,60.163,24.94,60.161,24.941,25,35,0,12.8,1.17805,0
2020-08-29 06:54:00.000,-8,1,60.159,24.937,60.162,24.939,31,23,0,12.8,1.17805,0
2020-08-29 06:55:00.000,-10,10,60.162,24.935,60.16,24.946,30,20,0,12.8,1.17805,0
2020-08-29 07:01:00.000,3,4,60.16,24.948,60.168,24.938,30,33,25,16.1,2.71109,0
2020-08-29 07:06:00.000,-5,2,60.174,24.929,60.173,24.923,24,19,25,16.1,2.71109,0
2020-08-29 07:24:00.000,-2,1,60.155,24.941,60.169,24.93,30,28,25,16.1,2.71109,0
2020-08-29 07:35:00.000,-12,1,60.183,24.947,60.167,24.94,29,17,25,16.1,2.71109,0
2020-08-29 07:42:00.000,20,1,60.18,24.977,60.195,24.963,31,51,25,16.1,2.71109,0
2020-08-29 07:48:00.000,-19,2,60.187,24.949,60.178,24.949,35,16,25,16.1,2.71109,0
